Posting Date,Material,Material Description,Purchase Order,Document Date,Qty in Un. of Entry,Item,Movement Type,WBS Element,Unit of Entry,Amount in LC,Material Document,User Name,Document Header Text,Reference,Order,Vendor,Reservation,Batch
2024-01-03,A11AB0012,STEEL PLATE,,2024-01-03,-15.00,2,221,M1-22041.4300003938.4,SHT,-6957766,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,
2024-01-03,A11AB0150,STEEL PLATE,,2024-01-03,-1.00,5,221,M1-22041.4300003938.4,SHT,-5090000,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,
2024-01-03,A11AE0016,STEEL PLATE,,2024-01-03,-1.00,3,221,M1-22041.4300003938.4,SHT,-616123,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,
2024-01-03,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-01-03,-25.00,1,221,M1-22041.4300003938.4,SHT,-35378231,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,
2024-01-03,A11RF0015,ALUMINIUM PLATE,,2024-01-03,-4.00,7,221,M1-22041.4300003938.4,SHT,-2256000,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,
2024-01-03,A11RF0016,STEEL PLATE  ALLUMINIUM,,2024-01-03,-5.00,4,221,M1-22041.4300003938.4,SHT,-3005000,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,
2024-01-03,A15ND0100,ROUND BAR,,2024-01-03,-11,6,221,M1-22041.4300003938.4,STK,-2289149,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-68,1,221,M1-22041.4300003938.4,PC,-459000,4900300742,IMS_INVT01,,WS. BAGI,,,61414,
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-34,2,221,M1-22041.4300003938.4,PC,-68000,4900300742,IMS_INVT01,,WS. BAGI,,,61414,
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-34,3,221,M1-22041.4300003938.4,PC,-68000,4900300742,IMS_INVT01,,WS. BAGI,,,61414,
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-8,1,221,M1-22041.4300003938.5,PC,-54000,4900300743,IMS_INVT01,,WS. BAGI,,,61415,
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-4,2,221,M1-22041.4300003938.5,PC,-8000,4900300743,IMS_INVT01,,WS. BAGI,,,61415,
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-4,3,221,M1-22041.4300003938.5,PC,-8000,4900300743,IMS_INVT01,,WS. BAGI,,,61415,
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-12,1,221,M1-23003.4500010780,PC,-81000,4900300744,IMS_INVT01,,WS. BAGI,,,61416,
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-6,2,221,M1-23003.4500010780,PC,-12000,4900300744,IMS_INVT01,,WS. BAGI,,,61416,
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-6,3,221,M1-23003.4500010780,PC,-12000,4900300744,IMS_INVT01,,WS. BAGI,,,61416,
2024-01-03,D68QH206-1000,SIKAFLEX PRIMER 206 GP,,2024-01-03,-4,1,221,M5-23003.7100001690,CAN,-4000000,4900300745,IMS_INVT01,,WS. BAGI,,,61424,
2024-01-03,D62QE0088#HB,EPOXY PRIMER SIGMAFAST 278,,2024-01-03,-800,1,221,M9-23002.9000000087,LTS,-93600000,4900300647,IMS_INVT01,,FINISHING WS.INK,,,61353,
2024-01-03,D66UT0212,CERAMIC BACKING,,2024-01-03,-10,1,221,M9-23002.9000000087,PAC,-14400000,4900300664,IMS_INVT01,,FABRIKASI WS.INK,,,61380,
2024-01-03,D76AA0103,INSERT,,2024-01-03,-10,1,221,M9-23002.9000000087,PC,-902000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,
2024-01-03,D76AA0104,INSERT,,2024-01-03,-10,2,221,M9-23002.9000000087,PC,-901000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,
2024-01-03,D76AA0801,INSERT,,2024-01-03,-10,3,221,M9-23002.9000000087,PC,-8703000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,
2024-01-03,D76AA2501,INSERT,,2024-01-03,-20,4,221,M9-23002.9000000087,PC,-1235000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,
2024-01-03,D76BC0401,HOLDER (OSG),,2024-01-03,-4,5,221,M9-23002.9000000087,PC,-27159268,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,
2024-01-04,B312A73003,FUEL LEVEL,,2024-01-04,-1,1,221,M1-22033.4300004072,SET,-4800000,4900300799,IMS_INVT01,,WS. INKA,,,61476,
2024-01-04,A16ND0340L-S40,"STEEL PIPE 1""",,2024-01-04,-2,1,221,M1-22041.4300003938,STK,-3943000,4900300875,IMS_INVT01,,WS. BAGI,,,61541,
2024-01-04,A16ND0340L-S40,"STEEL PIPE 1""",,2024-01-04,2,1,222,M1-22041.4300003938,STK,3943000,4900303721,IMS_INVT01,REVISI LPPB,WS. BAGI,,,61541,
2024-01-04,D31WG0002,SOLAR,,2024-01-04,-25.00,2,221,M1-22041.4300003938,L,-326025,4900300875,IMS_INVT01,,WS. BAGI,,,61541,
2024-01-04,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-01-04,-100.00,1,221,M1-22041.4300003938,L,-3600000,4900300776,IMS_INVT01,,FINISHING WS.INK,,,61454,
2024-01-04,D67UK01002,MAJUN,,2024-01-04,-100.00,1,221,M1-22041.4300003938,KG,-1650000,4900300780,IMS_INVT01,,FINISHING WS.INK,,,61456,
2024-01-04,B282A18109,Marking seat number K1,,2024-01-04,-390,1,221,M1-22041.4300003938.1,SET,-19500000,4900300891,IMS_INVT01,,WS. BAGI,,,61543,
2024-01-04,B39BE0603,COVER SCREW,,2024-01-04,-3500,1,221,M1-22041.4300003938.1,PC,-1750000,4900300862,IMS_INVT01,,WS. BAGI,,,61519,
2024-01-04,B41BE1204025,CSK CHD SCREW (JF),,2024-01-04,-2000,1,221,M1-22041.4300003938.1,PC,-940089,4900300866,IMS_INVT01,,WS. BAGI,,,61527,
2024-01-04,B41BE1206016,CSK CHD SCREW (JF),,2024-01-04,-608,1,221,M1-22041.4300003938.1,PC,-553736,4900300781,IMS_INVT01,,WS. BAGI,,,61421,
2024-01-04,B42BE0106020,HEX BOLT,,2024-01-04,-2000,2,221,M1-22041.4300003938.1,PC,-1437627,4900300781,IMS_INVT01,,WS. BAGI,,,61421,
2024-01-04,B44BE0110,PLAIN WASHER,,2024-01-04,-2000,3,221,M1-22041.4300003938.1,PC,-820000,4900300781,IMS_INVT01,,WS. BAGI,,,61421,
2024-01-04,B500K74004,SIGHT GLASS,,2024-01-04,-40,4,221,M1-22041.4300003938.1,PC,-178198286,4900300785,IMS_INVT01,,WS. BAGI,,,61360,
2024-01-04,B51NC01012,BALL VALVE,,2024-01-04,-40,7,221,M1-22041.4300003938.1,PC,-11200000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,
2024-01-04,B51VA3034,STRAINER,,2024-01-04,-40,2,221,M1-22041.4300003938.1,UN,-17000000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,
2024-01-04,B52TH02051,COMPRESSOR,,2024-01-04,-40,1,221,M1-22041.4300003938.1,UN,-684000000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,
2024-01-04,B52TH05030,FILTER DRYER,,2024-01-04,-40,6,221,M1-22041.4300003938.1,UN,-11600000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,
2024-01-04,B52TH06062,CONDENSER FAN,,2024-01-04,-48,2,221,M1-22041.4300003938.1,UN,-552000000,4900300783,IMS_INVT01,,WS. BAGI,,,61419,
2024-01-04,B52TH06062,CONDENSER FAN,,2024-01-04,-8,2,221,M1-22041.4300003938.1,UN,-92000000,4900300868,IMS_INVT01,,WS. BAGI,,,61472,
2024-01-04,B52TH07088,EVAPORATOR FAN,,2024-01-04,-8,1,221,M1-22041.4300003938.1,UN,-120000000,4900300868,IMS_INVT01,,WS. BAGI,,,61472,
2024-01-04,B52TH07088,EVAPORATOR FAN,,2024-01-04,-56,1,221,M1-22041.4300003938.1,UN,-840000000,4900300783,IMS_INVT01,,WS. BAGI,,,61419,
2024-01-04,B52TH21022,THERMAL EXPANSION VALVE,,2024-01-04,-40,1,221,M1-22041.4300003938.1,UN,-52000000,4900300784,IMS_INVT01,,WS. BAGI,,,61389,
2024-01-04,B52TH33912,CHECK VALVE,,2024-01-04,-40,5,221,M1-22041.4300003938.1,PC,-11200000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,
2024-01-04,B52TI543206,Housing Connector,,2024-01-04,-22,1,221,M1-22041.4300003938.1,PC,-10237436,4900300782,IMS_INVT01,,WS. INKA,,,61466,
2024-01-04,B52TP26014,SOLENOID VALVE,,2024-01-04,-40,3,221,M1-22041.4300003938.1,SET,-34000000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,
2024-01-04,D62QE0070#HB,2K PU RAL 9005 JET BLACK GLOSSY + HARDEN,,2024-01-04,-500,1,221,M1-22041.4300003938.1,LTS,-83100000,4900300860,IMS_INVT01,,FINISHING WS.INK,,,61455,
2024-01-04,D64QF0077-DNP#DG,DEGREASER THINNER,,2024-01-04,-100.00,1,221,M1-22041.4300003938.1,L,-2930000,4900300779,IMS_INVT01,,FINISHING WS.INK,,,61453,
2024-01-04,D83MJ0001,PERLENGKAPAN BOX FIRST AID KIT,,2024-01-04,-14,1,221,M1-22041.4300003938.1,SET,-5775000,4900300873,IMS_INVT01,,WS. BAGI,,,61538,
2024-01-04,B282A18209,Marking seat number K3,,2024-01-04,-52,1,221,M1-22041.4300003938.2,SET,-2600000,4900300890,IMS_INVT01,,WS. BAGI,,,61544,
2024-01-04,B50AC20022,CYLINDER LOCK,,2024-01-04,-250,1,221,M1-22041.4300003938.2,PC,-5375000,4900300861,IMS_INVT01,,WS. BAGI,,,61520,
2024-01-04,B51NDPIR100,"UNION (UNION STRAIGHT JOINT 1"")",,2024-01-04,-100,1,221,M1-22041.4300003938.2,PC,-8820000,4900300769,IMS_INVT01,,FINISHING WS.INK,,,61457,
2024-01-04,B51NDPWG100,ELBOW JOINT 1,,2024-01-04,-31,2,221,M1-22041.4300003938.2,PC,-1041600,4900300769,IMS_INVT01,,FINISHING WS.INK,,,61457,
2024-01-04,B51NDQWG100,"TEE JOINT 1""",,2024-01-04,-42,3,221,M1-22041.4300003938.2,PC,-2366700,4900300769,IMS_INVT01,,FINISHING WS.INK,,,61457,
2024-01-04,B51PGPWR100#GL,"ELBOW JOINT 1""",,2024-01-04,-52,1,221,M1-22041.4300003938.2,PC,-885372,4900300770,IMS_INVT01,,FINISHING WS.INK,,,61458,
2024-01-04,B642K74016,COAT HOOK,,2024-01-04,-300,1,221,M1-22041.4300003938.2,PC,-30810900,4900300898,IMS_INVT01,,WS. INKA,,,61550,
2024-01-04,B84QA00041,PEMADAM API,,2024-01-04,-16,1,221,M1-22041.4300003938.2,PC,-25520000,4900300880,IMS_INVT01,,WS. BAGI,,,61537,
2024-01-04,C95LF0013,SAFETY HAMMER (PALU PEMECAH KACA),,2024-01-04,-64,2,221,M1-22041.4300003938.2,PC,-3808000,4900300880,IMS_INVT01,,WS. BAGI,,,61537,
2024-01-04,A16ND0190-020#MR,STEEL PIPE ORNAMEN,,2024-01-04,-6,1,221,M1-22041.4300003938.3,STK,-2628000,4900300878,IMS_INVT01,,WS. BAGI,,,61540,
2024-01-04,B41BE1206016,CSK CHD SCREW (JF),,2024-01-04,-106,1,221,M1-22041.4300003938.5,PC,-102078,4900300786,IMS_INVT01,,WS. BAGI,,,61422,
2024-01-04,D68QH255-206#BCF,SIKAFLEX 255 BLACK FC,,2024-01-04,-20,1,221,M1-23010.9000000213,SAU,-2500000,4900300863,IMS_INVT01,,WS. BAGI,,,61521,
2024-01-04,B282K72009,Marking seat number Luxury,,2024-01-04,-34,1,221,M1-23011.4300004437,SET,-2584000,4900300886,IMS_INVT01,,WS. BAGI,,,61545,
2024-01-04,D83MJ0001,PERLENGKAPAN BOX FIRST AID KIT,,2024-01-04,-2,1,221,M1-23011.4300004437,SET,-825000,4900300871,IMS_INVT01,,WS. BAGI,,,61539,
2024-01-04,B52TK103201,CABLE GLAND,,2024-01-04,-88,1,221,M1-23011.4300004437.2,PC,-4845632,4900300870,IMS_INVT01,,WS. BAGI,,,61522,
2024-01-04,D31WE01055,GLISERINE,,2024-01-04,-5.00,1,221,M9-23002.9000000087,L,-220875,4900300775,IMS_INVT01,,WS. INKA,,,61463,
2024-01-04,D32WF01004,CARBOXY METHYL CELLULOSE (CMC),,2024-01-04,-5.00,2,221,M9-23002.9000000087,KG,-717250,4900300775,IMS_INVT01,,WS. INKA,,,61463,
2024-01-05,A10XU0080,ACRYLIC,,2024-01-05,-15.00,1,221,M1-22041.4300003938,SHT,-24000000,4900301087,IMS_INVT01,,WS. INKA,,,61613,
2024-01-05,B77TR4535601,"LINER 4,5 M",,2024-01-05,-25,1,221,M1-22041.4300003938,PC,-8000000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,
2024-01-05,B77TR454170H02,LINER 3M,,2024-01-05,-50,2,221,M1-22041.4300003938,PC,-13500000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,
2024-01-05,B984167E00,ADAPTOR,,2024-01-05,-50,5,221,M1-22041.4300003938,PC,-14500000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,
2024-01-05,D31WG0001,BENSIN,,2024-01-05,-200.00,1,221,M1-22041.4300003938,L,-3560000,4900300950,IMS_INVT01,,WS. BAGI,,,61554,
2024-01-05,D52TJ0601,"POWER CABLE 4,5 M",,2024-01-05,-50,4,221,M1-22041.4300003938,PC,-175000000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,
2024-01-05,D52TJ0630,POWER CABLE 3 M,,2024-01-05,-50,3,221,M1-22041.4300003938,PC,-106250000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,
2024-01-05,D99WK0001,KERTAS MASKING,,2024-01-05,-50.00,1,221,M1-22041.4300003938,KG,-750000,4900300959,IMS_INVT01,,WS. BAGI,,,61555,
2024-01-05,B50AC1400,GRENDEL,,2024-01-05,-24,1,221,M1-22041.4300003938.1,PC,-624000,4900300932,IMS_INVT01,,WS. BAGI,,,61573,
2024-01-05,B50DF2505,EXHAUST FAN,,2024-01-05,-2,1,221,M1-22041.4300003938.1,UN,-978000,4900300931,IMS_INVT01,,WS. BAGI,,,61572,
2024-01-05,C95LF0013,SAFETY HAMMER (PALU PEMECAH KACA),,2024-01-05,-2,1,221,M1-22041.4300003938.1,PC,-119000,4900301041,IMS_INVT01,,WS. INKA,,,61578,
2024-01-05,D31WG0002,SOLAR,,2024-01-05,-75.00,2,221,M1-22041.4300003938.1,L,-977028,4900300932,IMS_INVT01,,WS. BAGI,,,61573,
2024-01-05,D50EB651010AX#WT,STICKER ORACAL WHITE,,2024-01-05,-4,1,221,M1-22041.4300003938.1,ROL,-17900000,4900300937,IMS_INVT01,,FINISHING WS.INK,,,61547,
2024-01-05,D62QE0034#HB,PRIMER SURFACER EP PLUS 534 - 5068 + HAR,,2024-01-05,-800,1,221,M1-22041.4300003938.1,LTS,-72880000,4900301045,IMS_INVT01,,FINISHING WS.INK,,,61452,
2024-01-05,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-01-05,-100.00,1,221,M1-22041.4300003938.1,L,-3600000,4900301030,IMS_INVT01,,WS. BAGI,,,61581,
2024-01-05,D66UG0310,SINGLE FOAM TAPE (CONTRIBEN) 3M,,2024-01-05,-10,1,221,M1-22041.4300003938.1,ROL,-518472,4900300939,IMS_INVT01,,WS. BAGI,,,61565,
2024-01-05,A10XV1040D16#9001,ACP,,2024-01-05,-30.00,1,221,M1-22041.4300003938.2,SHT,-55560000,4900300962,IMS_INVT01,,WS. BAGI,,,61516,
2024-01-05,BTB1014080009,BRAKE BLOCK HANGER,,2024-01-05,-56,1,221,M1-22041.4300003938.2,PC,-67190250,4900300928,IMS_INVT01,,FINISHING WS.INK,,,61399,
2024-01-05,B732A18308,CABINET JANITOR,,2024-01-05,-2,3,221,M1-22041.4300003938.3,SET,-9720000,4900300945,IMS_INVT01,,WS. BAGI,,,61534,
2024-01-05,B732A18313,PANEL ELECTRIC 1,,2024-01-05,-2,1,221,M1-22041.4300003938.3,SET,-12550000,4900300945,IMS_INVT01,,WS. BAGI,,,61534,
2024-01-05,B732A18315,PANEL ELECTRIC 2,,2024-01-05,-2,2,221,M1-22041.4300003938.3,SET,-14670000,4900300945,IMS_INVT01,,WS. BAGI,,,61534,
2024-01-05,B336A1840101,FUEL LEVEL SENSOR TANGKI ATAS,,2024-01-05,-17,1,221,M1-22041.4300003938.4,PC,-32300000,4900300949,IMS_INVT01,,WS. BAGI,,,61542,
2024-01-05,B336A1840102,FUEL LEVEL SENSOR TANGKI BAWAH,,2024-01-05,-17,2,221,M1-22041.4300003938.4,PC,-32300000,4900300949,IMS_INVT01,,WS. BAGI,,,61542,
2024-01-05,B50AC1212,GRENDEL,,2024-01-05,-280,1,221,M1-22041.4300003938.4,PC,-3154545,4900300964,IMS_INVT01,,FINISHING WS.INK,,,61577,
2024-01-05,B39BE0603,COVER SCREW,,2024-01-05,-900,1,221,M1-23011.4300004437,PC,-450000,4900300963,IMS_INVT01,,WS. BAGI,,,61575,
2024-01-05,B50CJ02100,AIR COMPRESSOR,,2024-01-05,5,1,222,M1-23011.4300004437,UN,11520000,4900300975,IMS_INVT01,,WS. BAGI,,,61574,
2024-01-05,B50CJ02100,AIR COMPRESSOR,,2024-01-05,-5,1,221,M1-23011.4300004437,UN,-11520000,4900300967,IMS_INVT01,,WS. BAGI,,,61574,
2024-01-05,B50CJ02100,AIR COMPRESSOR,,2024-01-05,-5,1,221,M1-23011.4300004437,UN,-11520000,4900301025,IMS_INVT01,,WS. BAGI,,,61574,
2024-01-05,B732K72007,JANITOR CABINET,,2024-01-05,-4,3,221,M1-23011.4300004437,SET,-16880000,4900300946,IMS_INVT01,,WS. BAGI,,,61533,
2024-01-05,B732K74008,CABINET MULTIMEDIA PANEL,,2024-01-05,-4,1,221,M1-23011.4300004437,PC,-32280000,4900300946,IMS_INVT01,,WS. BAGI,,,61533,
2024-01-05,B732K74013,CABINET DISTRIBUTOR PANEL,,2024-01-05,-4,2,221,M1-23011.4300004437,PC,-31300000,4900300946,IMS_INVT01,,WS. BAGI,,,61533,
2024-01-05,D68QH000-1000,SIKAFLEX ACTIVATOR,,2024-01-05,-8,1,221,M5-23003.7100001690,CAN,-7760000,4900300942,IMS_INVT01,,WS. BAGI,,,61566,
2024-01-05,D68QH206-1000,SIKAFLEX PRIMER 206 GP,,2024-01-05,-4,1,221,M5-23003.7100001690,CAN,-4000000,4900300941,IMS_INVT01,,WS. BAGI,,,61563,
2024-01-05,B281I112013,DECAL PT INDICATOR,,2024-01-05,-3,1,221,M9-23002.9000000087,PC,-225000,4900300944,IMS_INVT01,,FINISHING WS.INK,,,61517,
2024-01-05,D62QE0090#HB,TOP COAT SIGMADUR 540 - RAL 1021 (YELLOW,,2024-01-05,-40,1,221,M9-23002.9000000087,LTS,-37945813,4900300934,IMS_INVT01,,FINISHING WS.INK,,,61560,
2024-01-06,A11AB0032,STEEL PLATE,,2024-01-06,-100.00,1,221,M1-22041.4300003938,SHT,-116023354,4900301097,IMS_INVT01,,FABRIKASI WS.INK,,,61558,
2024-01-06,B41DU12060050#03,SCREW BAJA (JF),,2024-01-06,-1000,1,221,M1-22041.4300003938,PC,-450000,4900301102,IMS_INVT01,,WS. BAGI,,,61615,
2024-01-06,D31WG0002,SOLAR,,2024-01-06,-70.00,1,221,M1-22041.4300003938,L,-912869,4900301116,IMS_INVT01,,WS. BAGI,,,61629,
2024-01-06,D31WG0002,SOLAR,,2024-01-06,-70.00,1,221,M1-22041.4300003938,L,-912869,4900301117,IMS_INVT01,,WS. BAGI,,,61628,
2024-01-06,D68QG0005,DEMPUL DANAGLOSS PLOYSTER PUTTY,,2024-01-06,-54.00,1,221,M1-22041.4300003938,KG,-2014200,4900301119,IMS_INVT01,,WS. BAGI,,,61635,
2024-01-06,A11MH0030,STEEL PLATE,,2024-01-06,-92.00,1,221,M1-22041.4300003938.1,SHT,-146938656,4900301096,IMS_INVT01,,FABRIKASI WS.INK,,,61473,
2024-01-06,B50AC20001#BC,HINGE ALUMINIUM (BLACK),,2024-01-06,-100,1,221,M1-22041.4300003938.1,PC,-3740000,4900301101,IMS_INVT01,,WS. BAGI,,,61614,
2024-01-06,B50CB0004,CLOSET DUDUK,,2024-01-06,-20,1,221,M1-22041.4300003938.2,UN,-140000000,4900301098,IMS_INVT01,,WS. BAGI,,,61602,
2024-01-06,B51PGQWR012#GL,"TEE JOINT 1/2""",,2024-01-06,-209,1,221,M1-22041.4300003938.2,PC,-2299000,4900301100,IMS_INVT01,,WS. BAGI,,,61616,
2024-01-06,D62QE0153#HB,PRIMER SURFACER EP PLUS GREY 21,,2024-01-06,-30,1,221,M1-22041.4300003938.4,LTS,-2850000,4900301113,IMS_INVT01,,WS. BAGI,,,61636,
2024-01-06,D62QE0153#HB,PRIMER SURFACER EP PLUS GREY 21,,2024-01-06,-100,1,221,M1-22041.4300003938.4,LTS,-9500000,4900301099,IMS_INVT01,,WS. BAGI,,,61610,
2024-01-06,D68QH255-206#BCF,SIKAFLEX 255 BLACK FC,,2024-01-06,-20,1,221,M1-22041.4300003938.4,SAU,-2500000,4900301125,IMS_INVT01,,WS. BAGI,,,61645,
2024-01-06,D64QF0009,DANAGLOSS NC THINNER HIGH GLOSS,,2024-01-06,-40.00,1,221,M1-23011.4300004437,L,-1172000,4900301110,IMS_INVT01,,WS. BAGI,,,61637,
2024-01-06,B50AJ04012,HANDLE TANAM,,2024-01-06,-4,1,221,M5-23003.7100001690,PC,-165000,4900301123,IMS_INVT01,,WS. INKA,,,61634,
2024-01-08,A11AB0023,STEEL PLATE,,2024-01-08,-1.00,1,221,M1-22041.4300003938,SHT,-835612,4900301225,IMS_INVT01,,FABRIKASI WS.INK,,,61576,
2024-01-08,A11AB0060,PLATE STEEL,,2024-01-08,-1.00,4,221,M1-22041.4300003938,SHT,-2178000,4900301225,IMS_INVT01,,FABRIKASI WS.INK,,,61576,
2024-01-08,A11AE0016,STEEL PLATE,,2024-01-08,-1.00,2,221,M1-22041.4300003938,SHT,-615477,4900301225,IMS_INVT01,,FABRIKASI WS.INK,,,61576,
2024-01-08,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-01-08,-7.00,3,221,M1-22041.4300003938,SHT,-9906280,4900301225,IMS_INVT01,,FABRIKASI WS.INK,,,61576,
2024-01-08,A15AB0360,ROUND BAR,,2024-01-08,-1,1,221,M1-22041.4300003938,STK,-918000,4900301189,IMS_INVT01,,FABRIKASI WS.INK,,,61618,
2024-01-08,D62QE0136#HB,2K PU RAL 7048 GLOSSY 70-80% + HARDENER,,2024-01-08,-9,1,221,M1-22041.4300003938,LTS,-2462400,4900301370,IMS_INVT01,,WS. BAGI,,,61385,
2024-01-08,D67UK01002,MAJUN,,2024-01-08,-50.00,1,221,M1-22041.4300003938,KG,-825000,4900301230,IMS_INVT01,,WS. INKA,,,61612,
2024-01-08,D67UK01002,MAJUN,,2024-01-08,-50.00,2,221,M1-22041.4300003938,KG,-825000,4900301184,IMS_INVT01,,WS. BAGI,,,61671,
2024-01-08,D84TA40203,REFIL RESPIRATOR,,2024-01-08,-10,3,221,M1-22041.4300003938,PC,-294000,4900301184,IMS_INVT01,,WS. BAGI,,,61671,
2024-01-08,D84TA41005,MASKER DUST MASK 1005RR KOKEN,,2024-01-08,-5,1,221,M1-22041.4300003938,PC,-2515320,4900301184,IMS_INVT01,,WS. BAGI,,,61671,
2024-01-08,D99TD2304,PLASTIK ROLL BUAH,,2024-01-08,-20,1,221,M1-22041.4300003938,ROL,-2100000,4900301367,IMS_INVT01,,DALMAT FIN.INKA,,,61611,
2024-01-08,A09SJ0500B4#AL80,ROCKWOOL BLANGKET,,2024-01-08,-10.00,1,221,M1-22041.4300003938.1,SHT,-850000,4900301331,IMS_INVT01,,WS. BAGI,,,61762,
2024-01-08,A10TA13050,INSULATION THERMOBREAK,,2024-01-08,-650.00,1,221,M1-22041.4300003938.1,M,-78000000,4900301274,IMS_INVT01,,WS. BAGI,,,61649,
2024-01-08,A10TA13100,INSULATION THERMOBREAK,,2024-01-08,-200.00,2,221,M1-22041.4300003938.1,M,-40000000,4900301274,IMS_INVT01,,WS. BAGI,,,61649,
2024-01-08,A10XU0080,ACRYLIC,,2024-01-08,-2.00,1,221,M1-22041.4300003938.1,SHT,-3380334,4900301183,IMS_INVT01,,WS. BAGI,,,61583,
2024-01-08,A11AB0060,PLATE STEEL,,2024-01-08,-5.00,3,221,M1-22041.4300003938.1,SHT,-10890000,4900301228,IMS_INVT01,,FABRIKASI WS.INK,,,61470,
2024-01-08,A11AB0150,STEEL PLATE,,2024-01-08,-3.00,1,221,M1-22041.4300003938.1,SHT,-15270000,4900301192,IMS_INVT01,,FABRIKASI WS.INK,,,61620,
2024-01-08,A11AE0016,STEEL PLATE,,2024-01-08,-5.00,2,221,M1-22041.4300003938.1,SHT,-3077387,4900301228,IMS_INVT01,,FABRIKASI WS.INK,,,61470,
2024-01-08,A11AE0016,STEEL PLATE,,2024-01-08,-8.00,2,221,M1-22041.4300003938.1,SHT,-4923818,4900301192,IMS_INVT01,,FABRIKASI WS.INK,,,61620,
2024-01-08,A11MH0020,STEEL PLATE,,2024-01-08,-3.00,5,221,M1-22041.4300003938.1,SHT,-3328500,4900301228,IMS_INVT01,,FABRIKASI WS.INK,,,61470,
2024-01-08,A11MH0040,STEEL PLATE,,2024-01-08,-1.00,6,221,M1-22041.4300003938.1,SHT,-2311125,4900301228,IMS_INVT01,,FABRIKASI WS.INK,,,61470,
2024-01-08,A11MH0045,STEEL PLATE,,2024-01-08,-3.00,4,221,M1-22041.4300003938.1,SHT,-8145000,4900301228,IMS_INVT01,,FABRIKASI WS.INK,,,61470,
2024-01-08,A15ND0050,ROUND BAR,,2024-01-08,-4,1,221,M1-22041.4300003938.1,STK,-209682,4900301228,IMS_INVT01,,FABRIKASI WS.INK,,,61470,
2024-01-08,B341A16013,TURN BUCKLE,,2024-01-08,-8,3,221,M1-22041.4300003938.1,PC,-4418296,4900301275,IMS_INVT01,,DALMAT GE INKA,,,61630,
2024-01-08,B341A71002,HANDBRAKE WHEEL,,2024-01-08,-12,6,221,M1-22041.4300003938.1,PC,-49800000,4900301275,IMS_INVT01,,DALMAT GE INKA,,,61630,
2024-01-08,B341A71005,CHAIN SPROCKET,,2024-01-08,-26,5,221,M1-22041.4300003938.1,PC,-11765000,4900301275,IMS_INVT01,,DALMAT GE INKA,,,61630,
2024-01-08,B341A71006,BEARING,,2024-01-08,-10,1,221,M1-22041.4300003938.1,PC,-13800000,4900301257,IMS_INVT01,,WS. BAGI,,,61595,
2024-01-08,B341A71011,BRAKE LINK,,2024-01-08,-1,1,221,M1-22041.4300003938.1,PC,-329157,4900301275,IMS_INVT01,,DALMAT GE INKA,,,61630,
2024-01-08,B341A71015,HAND BRAKE LEVER,,2024-01-08,-11,4,221,M1-22041.4300003938.1,PC,-20771850,4900301275,IMS_INVT01,,DALMAT GE INKA,,,61630,
2024-01-08,B341A72015,PULL ROD,,2024-01-08,-4,2,221,M1-22041.4300003938.1,PC,-4609600,4900301275,IMS_INVT01,,DALMAT GE INKA,,,61630,
