Posting Date,Material,Material Description,Purchase Order,Document Date,Qty in Un. of Entry,Item,Movement Type,WBS Element,Unit of Entry,Item,Amount in LC,Material Document,User Name,Document Header Text,Reference,Order,Vendor,Reservation,Batch,WBS Element
2024-07-16,D72SD06100,MATA TAP,,2024-07-16,-500,0,221,M1-22041.4300003938,PC,2,-39000000,4900330114,IMS_INVT01,,FINISHING INKA,,3001382,76661,,
2024-07-16,D73ML0010,CERAMIC CUPS FOR TIG WELDING,,2024-07-16,-10,0,221,M1-22041.4300003938,PC,4,-55000,4900329949,IMS_INVT01,,DALMAT FAB INKA,,3001079,76484,,
2024-07-16,D73TR57Y02,LONG BACK CUP TIG,,2024-07-16,-500,0,221,M1-22041.4300003938,PC,5,-4350000,4900329949,IMS_INVT01,,DALMAT FAB INKA,,3001079,76484,,
2024-07-16,D77TRU4167G01-OTC,NOZZLE OTC,,2024-07-16,-500,0,221,M1-22041.4300003938,PC,2,-36250000,4900329949,IMS_INVT01,,DALMAT FAB INKA,,3001079,76484,,
2024-07-16,D77TRU4167G03-OTC,BODY TIP OTC,,2024-07-16,-500,0,221,M1-22041.4300003938,PC,3,-62250000,4900329949,IMS_INVT01,,DALMAT FAB INKA,,3001079,76484,,
2024-07-16,D79SN0001,SCREW BIT,,2024-07-16,-100,0,221,M1-22041.4300003938,PC,1,-1750000,4900329951,IMS_INVT01,,FINISHING INKA,,,76564,,M1-22041.4300003938
2024-07-16,D79SN0002,SCREW BIT,,2024-07-16,-100,0,221,M1-22041.4300003938,PC,2,-1750000,4900329951,IMS_INVT01,,FINISHING INKA,,,76564,,M1-22041.4300003938
2024-07-16,A28RK74017,CROSS SECTION HOLDER CEILING PROFILE,,2024-07-16,-6,0,221,M1-22041.4300003938.1,STK,1,-9309628,4900330084,IMS_INVT01,,WS INKA,,,76605,,M1-22041.4300003938.1
2024-07-16,A28RK74017,CROSS SECTION HOLDER CEILING PROFILE,,2024-07-16,-36,0,221,M1-22041.4300003938.1,STK,1,-55857768,4900330099,IMS_INVT01,,WS INKA,,,76608,,M1-22041.4300003938.1
2024-07-16,A28RK74017H,CROSS SECTION HOLDER CEILING PROFILE,,2024-07-16,-11,0,221,M1-22041.4300003938.1,STK,2,-11742511,4900330099,IMS_INVT01,,WS INKA,,,76608,,M1-22041.4300003938.1
2024-07-16,A28RK74018,CROSS SECTION INDIRECT LAMP PROFILE,,2024-07-16,-38,0,221,M1-22041.4300003938.1,STK,1,-15884000,4900330089,IMS_INVT01,,WS INKA,,,76629,,M1-22041.4300003938.1
2024-07-16,A28RK74054,CROSS SECTION BOTTOM HOLDER PROFILE,,2024-07-16,-6,0,221,M1-22041.4300003938.1,STK,1,-2448971,4900330095,IMS_INVT01,,WS INKA,,,76611,,M1-22041.4300003938.1
2024-07-16,A28RK74054,CROSS SECTION BOTTOM HOLDER PROFILE,,2024-07-16,-36,0,221,M1-22041.4300003938.1,STK,1,-14693823,4900330083,IMS_INVT01,,WS INKA,,,76617,,M1-22041.4300003938.1
2024-07-16,A28RK74054H,CROSS SECTION BOTTOM  HOLDER PROFILE,,2024-07-16,-18,0,221,M1-22041.4300003938.1,STK,2,-4913018,4900330083,IMS_INVT01,,WS INKA,,,76617,,M1-22041.4300003938.1
2024-07-16,B41BE1204015,CSK CHD SCREW (JF),,2024-07-16,-1000,0,221,M1-22041.4300003938.1,PC,1,-480000,4900330103,IMS_INVT01,,WS BAGI,,,76662,,M1-22041.4300003938.1
2024-07-16,B46NB01040020,BLIND RIVET,,2024-07-16,-2000,0,221,M1-22041.4300003938.1,PC,1,-451667,4900330122,IMS_INVT01,,WS BAGI,,,76682,,M1-22041.4300003938.1
2024-07-16,B651A18107,CABINET DISTRIBUTOR PANEL,,2024-07-16,-8,0,221,M1-22041.4300003938.1,SET,1,-73996728,4900330134,IMS_INVT01,,WS BAGI,,,76540,,M1-22041.4300003938.1
2024-07-16,B651A18108,PANEL AC & JANITOR,,2024-07-16,-8,0,221,M1-22041.4300003938.1,SET,3,-82176079,4900330134,IMS_INVT01,,WS BAGI,,,76540,,M1-22041.4300003938.1
2024-07-16,B651A18115,PARTITION MODUL 3,,2024-07-16,-8,0,221,M1-22041.4300003938.1,SET,2,-35172414,4900330134,IMS_INVT01,,WS BAGI,,,76540,,M1-22041.4300003938.1
2024-07-16,B762A17005,Folding Seat,,2024-07-16,-22,0,221,M1-22041.4300003938.1,PC,1,-44101685,4900330106,IMS_INVT01,,WS BAGI,,,76650,,M1-22041.4300003938.1
2024-07-16,B762A17005,Folding Seat,,2024-07-16,-2,0,221,M1-22041.4300003938.1,PC,2,-4009244,4900330106,IMS_INVT01,,WS BAGI,,,76650,,M1-22041.4300003938.1
2024-07-16,D62QE0157#HB,DANAGLOSS PU 2K SILVER FINE MET + HARDEN,,2024-07-16,-100,0,221,M1-22041.4300003938.1,LTS,1,-27200000,4900330013,IMS_INVT01,,FINISHING INKA,,,76567,,M1-22041.4300003938.1
2024-07-16,D63SA00120,WATER PROOF,,2024-07-16,-200.00,0,221,M1-22041.4300003938.1,SHT,4,-790000,4900330103,IMS_INVT01,,WS BAGI,,,76662,,M1-22041.4300003938.1
2024-07-16,D63SA00400,WATER PROOF,,2024-07-16,-200.00,0,221,M1-22041.4300003938.1,SHT,2,-790000,4900330103,IMS_INVT01,,WS BAGI,,,76662,,M1-22041.4300003938.1
2024-07-16,D63SA00400,WATER PROOF,,2024-07-16,-300.00,0,221,M1-22041.4300003938.1,SHT,2,-1185000,4900329892,IMS_INVT01,,FINISHING INKA,,,76551,,M1-22041.4300003938.1
2024-07-16,D63SA0280,WATER PROOF,,2024-07-16,-200.00,0,221,M1-22041.4300003938.1,SHT,3,-800673,4900330103,IMS_INVT01,,WS BAGI,,,76662,,M1-22041.4300003938.1
2024-07-16,D63SA0280,WATER PROOF,,2024-07-16,-500.00,0,221,M1-22041.4300003938.1,SHT,1,-2001682,4900329892,IMS_INVT01,,FINISHING INKA,,,76551,,M1-22041.4300003938.1
2024-07-16,D63SA0600,WATER PROOF,,2024-07-16,-200.00,0,221,M1-22041.4300003938.1,SHT,3,-790000,4900329892,IMS_INVT01,,FINISHING INKA,,,76551,,M1-22041.4300003938.1
2024-07-16,A10UB01080,SARINGAN NYLON MESH,,2024-07-16,-100.00,0,221,M1-22041.4300003938.2,M,1,-10500000,4900330079,IMS_INVT01,,,,,76648,,M1-22041.4300003938.2
2024-07-16,A28RK74056,CROSS SECTION SIDEWALL COVER MAINTENANCE,,2024-07-16,-6,0,221,M1-22041.4300003938.2,STK,1,-5557500,4900330090,IMS_INVT01,,WS INKA,,,76626,,M1-22041.4300003938.2
2024-07-16,A28RK74056H,CROSS SECTION SIDEWALL COVER MAINTENANCE,,2024-07-16,-16,0,221,M1-22041.4300003938.2,STK,1,-10306636,4900330087,IMS_INVT01,,WS INKA,,,76627,,M1-22041.4300003938.2
2024-07-16,B342A71004001,BUSH,,2024-07-16,-44,0,221,M1-22041.4300003938.2,PC,1,-2301200,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004002,BUSH,,2024-07-16,-22,0,221,M1-22041.4300003938.2,PC,2,-1661000,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004003,BUSH,,2024-07-16,-22,0,221,M1-22041.4300003938.2,PC,3,-1573000,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004004,BUSH,,2024-07-16,-22,0,221,M1-22041.4300003938.2,PC,4,-3231800,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004005,BUSH,,2024-07-16,-11,0,221,M1-22041.4300003938.2,PC,5,-1515800,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004007,BUSH,,2024-07-16,-44,0,221,M1-22041.4300003938.2,PC,6,-2508000,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004008,BUSH,,2024-07-16,-44,0,221,M1-22041.4300003938.2,PC,7,-2785200,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004013,BUSH,,2024-07-16,-44,0,221,M1-22041.4300003938.2,PC,8,-2692800,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004014,BUSH,,2024-07-16,-22,0,221,M1-22041.4300003938.2,PC,9,-2696649,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004015,BUSH,,2024-07-16,-11,0,221,M1-22041.4300003938.2,PC,10,-1471800,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004016,BUSH,,2024-07-16,-44,0,221,M1-22041.4300003938.2,PC,11,-2301200,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B342A71004017,BUSH,,2024-07-16,-22,0,221,M1-22041.4300003938.2,PC,12,-1746800,4900330112,IMS_INVT01,,WS BAGI,,,76656,,M1-22041.4300003938.2
2024-07-16,B41BE1604030,PAN HEAD SCREW (JP),,2024-07-16,-500,0,221,M1-22041.4300003938.2,PC,1,-293500,4900329843,IMS_INVT01,,WS BAGI,,,76539,,M1-22041.4300003938.2
2024-07-16,B632A73003,RUBBER END RAIL,,2024-07-16,-216,0,221,M1-22041.4300003938.2,PC,1,-1944000,4900330109,IMS_INVT01,,FINISHING INKA,,,76659,,M1-22041.4300003938.2
2024-07-16,D64QF0077-DNP#DG,DEGREASER THINNER,,2024-07-16,-100.00,0,221,M1-22041.4300003938.2,L,1,-2930000,4900330009,IMS_INVT01,,FINISHING INKA,,,76568,,M1-22041.4300003938.2
2024-07-16,B41BE1204040,CSK CHD SCREW (JF),,2024-07-16,-2000,0,221,M1-22041.4300003938.4,PC,4,-1670000,4900330117,IMS_INVT01,,FINISHING INKA,,,76376,,M1-22041.4300003938.4
2024-07-16,B41BE1404030,OVAL CHD SCREW (JO),,2024-07-16,-7200,0,221,M1-22041.4300003938.4,PC,5,-13716000,4900330117,IMS_INVT01,,FINISHING INKA,,,76376,,M1-22041.4300003938.4
2024-07-16,B41BE1605020,PAN HEAD SCREW (JP),,2024-07-16,-5000,0,221,M1-22041.4300003938.4,PC,1,-3965000,4900330117,IMS_INVT01,,FINISHING INKA,,,76376,,M1-22041.4300003938.4
2024-07-16,B41BE1605030,PAN HEAD SCREW (JP),,2024-07-16,-800,0,221,M1-22041.4300003938.4,PC,2,-695200,4900330117,IMS_INVT01,,FINISHING INKA,,,76376,,M1-22041.4300003938.4
2024-07-16,B41BE1606020,PAN HEAD SCREW (JP),,2024-07-16,-1230,0,221,M1-22041.4300003938.4,PC,3,-1584990,4900330117,IMS_INVT01,,FINISHING INKA,,,76376,,M1-22041.4300003938.4
2024-07-16,B50AK11107021,MEKANISME SLIDING DOOR (TOP RAIL 777),,2024-07-16,-50,0,221,M1-22041.4300003938.4,SET,1,-9000000,4900330077,IMS_INVT01,,WS BAGI,,,76631,,M1-22041.4300003938.4
2024-07-16,B51BRNJG012,BALLCOCK / BALL VALVE,,2024-07-16,-1,0,221,M1-22041.4300003938.4,PC,5,-84865,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51BRNJG034,BALLCOCK / BALL VALVE,,2024-07-16,-7,0,221,M1-22041.4300003938.4,PC,2,-1011500,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51BRNJG100,BALLCOCK / BALL VALVE,,2024-07-16,-6,0,221,M1-22041.4300003938.4,PC,1,-1121683,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSDHR034,"DOUBLE NIPPLE 3/4""",,2024-07-16,-13,0,221,M1-22041.4300003938.4,PC,6,-143000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSDHR100,DOUBLE NIPPLE,,2024-07-16,-7,0,221,M1-22041.4300003938.4,PC,18,-115731,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSPFG012,SOCKET 1/2,,2024-07-16,-4,0,221,M1-22041.4300003938.4,PC,7,-34804,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSPIR034,"UNION (UNION STRAIGHT JOIN 3/4"")",,2024-07-16,-9,0,221,M1-22041.4300003938.4,PC,14,-369000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSPWR034,ELBOW JOINT 3/4 INCH,,2024-07-16,-24,0,221,M1-22041.4300003938.4,PC,17,-330000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSPWR100,"ELBOW JOINT 1""",,2024-07-16,-14,0,221,M1-22041.4300003938.4,PC,16,-269500,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSQBR100R012,BUSHING FITTING,,2024-07-16,-2,0,221,M1-22041.4300003938.4,PC,3,-36500,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSQBR200R100,BUSHING FITTING,,2024-07-16,-2,0,221,M1-22041.4300003938.4,PC,8,-95000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSQWG034,TEE JOINT 3/4,,2024-07-16,-4,0,221,M1-22041.4300003938.4,PC,4,-62065,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B51HSQWG100,TEE JOINT 1,,2024-07-16,-3,0,221,M1-22041.4300003938.4,PC,15,-69863,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B52TH07089,EVAPORATOR FAN,,2024-07-16,-4,0,221,M1-22041.4300003938.4,UN,1,-64000000,4900330133,IMS_INVT01,,WS BAGI,,,76553,,M1-22041.4300003938.4
2024-07-16,B52TO29100,MOTOR PUMP,,2024-07-16,-1,0,221,M1-22041.4300003938.4,UN,9,-2780000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B53AA02135,GEAR PUMP,,2024-07-16,-1,0,221,M1-22041.4300003938.4,UN,10,-6880000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B53AB01001,FILTER RACOR,,2024-07-16,-2,0,221,M1-22041.4300003938.4,SET,11,-2178000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B53AC01014,PRESSURE VACUUM GAUGE,,2024-07-16,-1,0,221,M1-22041.4300003938.4,PC,12,-210000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,B732A18408,CABINET ELECTRIC,,2024-07-16,-4,0,221,M1-22041.4300003938.4,SET,1,-35000000,4900330132,IMS_INVT01,,WS BAGI,,,76560,,M1-22041.4300003938.4
2024-07-16,C51PGRL0032,MANUAL PUMP,,2024-07-16,-1,0,221,M1-22041.4300003938.4,PC,13,-3155000,4900330131,IMS_INVT01,,FINISHING INKA,,,76575,,M1-22041.4300003938.4
2024-07-16,A11ND0010,STEEL PLATE,,2024-07-16,-22.00,0,221,M1-23003.4500010780,SHT,1,-20586060,4900330042,IMS_INVT01,,WS BAGI,,,76596,,M1-23003.4500010780
2024-07-16,D62QE0126#HB,2K PU RAL 9003 SIGNAL WHITE - DOFF GLOSS,,2024-07-16,-100,0,221,M1-23003.9000000332,LTS,1,-18100000,4900329871,IMS_INVT01,,WS BAGI,,,76366,,M1-23003.9000000332
2024-07-16,D62QE0126#HB,2K PU RAL 9003 SIGNAL WHITE - DOFF GLOSS,,2024-07-16,-100,0,221,M1-23003.9000000332,LTS,1,-18100000,4900329886,IMS_INVT01,,WS BAGI,,,76480,,M1-23003.9000000332
2024-07-16,A11AB0060,PLATE STEEL,,2024-07-16,-1.00,0,221,M1-23003.9000000337,SHT,1,-2107502,4900330110,IMS_INVT01,,WS BAGI,,,76063,,M1-23003.9000000337
2024-07-16,A11ZJ0015,ALUMINUM PLATE,,2024-07-16,-2.00,0,221,M1-23003.9000000337,SHT,1,-1270000,4900329839,IMS_INVT01,,WS BAGI,,,76541,-,M1-23003.9000000337
2024-07-16,A28RK3687,ALUMINIUM EKSTRUSI (EDGE BRUSH),,2024-07-16,-3,0,221,M1-23003.9000000337,STK,1,-280458,4900329841,IMS_INVT01,,WS BAGI,,,76542,,M1-23003.9000000337
2024-07-16,A28TH12043,RUBBER CABIN SLIDING DOOR,,2024-07-16,-98.00,0,221,M1-23003.9000000337,M,1,-2548000,4900330108,IMS_INVT01,,,,,76654,,M1-23003.9000000337
2024-07-16,BB662E12039,GLASS GANGWAY SLIDING DOOR,,2024-07-16,-2,0,221,M1-23003.9000000337,PC,1,-414980,4900330035,IMS_INVT01,,WS BAGI,,,76528,,M1-23003.9000000337
2024-07-16,D69RL702432-KWL,KAWAT LAS AWS ER7024 DIA 3.2 MM,,2024-07-16,-10.00,0,221,M9-20003.9000000411,KG,1,-252500,4900330002,IMS_INVT01,,KIRIM MUARA LAWA,,,76571,,M9-20003.9000000411
2024-07-16,D70RI130826,"Kawat Las GMAW AWS ER 308 Lsi dia 2,6mm",,2024-07-16,-10.00,0,221,M9-20003.9000000411,KG,3,-1140000,4900330002,IMS_INVT01,,KIRIM MUARA LAWA,,,76571,,M9-20003.9000000411
2024-07-16,D70RM030932,KAWAT LAS AWS ER 309 3.2MM,,2024-07-16,-20.00,0,221,M9-20003.9000000411,KG,2,-2300000,4900330002,IMS_INVT01,,KIRIM MUARA LAWA,,,76571,,M9-20003.9000000411
2024-07-16,D73TI0020PH,COUPLER NITTO / NEPPLE,,2024-07-16,-10,0,221,M9-20003.9000000411,PC,1,-235000,4900329950,IMS_INVT01,,WS BAGI,,,76578,,M9-20003.9000000411
2024-07-16,D73TI0020SH,COUPLER NITTO / NEPPLE,,2024-07-16,-10,0,221,M9-20003.9000000411,PC,2,-630000,4900329950,IMS_INVT01,,WS BAGI,,,76578,,M9-20003.9000000411
2024-07-16,B211I18052001,JACKING PAD,,2024-07-16,-240,0,221,M9-23002.9000000087,PC,1,-84840000,4900330096,IMS_INVT01,,WS INKA,,,76604,,M9-23002.9000000087
2024-07-16,B212I18004001,BOLSTER BOTTOM FLANGE,,2024-07-16,-240,0,221,M9-23002.9000000087,PC,2,-387900000,4900330096,IMS_INVT01,,WS INKA,,,76604,,M9-23002.9000000087
2024-07-16,B212I18005001,BOLSTER TOP PLATE,,2024-07-16,-238,0,221,M9-23002.9000000087,PC,3,-289765000,4900330096,IMS_INVT01,,WS INKA,,,76604,,M9-23002.9000000087
2024-07-16,B212I18011001,BOGIE LIFTING HOOK,,2024-07-16,-240,0,221,M9-23002.9000000087,PC,4,-74102400,4900330096,IMS_INVT01,,WS INKA,,,76604,,M9-23002.9000000087
2024-07-16,B213I18037001,CONT. OUTRIGGER FERRY HOOK,,2024-07-16,-720,0,221,M9-23002.9000000087,PC,5,-179280000,4900330096,IMS_INVT01,,WS INKA,,,76604,,M9-23002.9000000087
2024-07-16,D30WD0002,PASIR GRID,,2024-07-16,-1000.00,0,221,M9-23002.9000000087,KG,1,-19883380,4900330135,IMS_INVT01,,WS BAGI,,,76590,,M9-23002.9000000087
2024-07-16,D83SPP001#HT,SPIDOL BESAR,,2024-07-16,-24,0,221,M9-23002.9000000087,PC,2,-164400,4900329952,IMS_INVT01,,FINISHING INKA,,,76561,,M9-23002.9000000087
2024-07-16,D83SPP002#PT,SPIDOL BESAR,,2024-07-16,-24,0,221,M9-23002.9000000087,PC,1,-348000,4900329952,IMS_INVT01,,FINISHING INKA,,,76561,,M9-23002.9000000087
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-40.00,0,221,M0-23001.9000000109,L,1,-533240,4900330344,IMS_INVT01,,,,,76727,,M0-23001.9000000109
2024-07-17,A11AB0032,STEEL PLATE,,2024-07-17,-4.00,0,221,M1-22041.4300003938,SHT,1,-4373478,4900330367,IMS_INVT01,,WS BAGI,,,76779,,M1-22041.4300003938
2024-07-17,A11AB0060,PLATE STEEL,,2024-07-17,-5.00,0,221,M1-22041.4300003938,SHT,1,-10176500,4900330199,IMS_INVT01,,KIRIM VENDOR,,,76718,,M1-22041.4300003938
2024-07-17,A11ND0010,STEEL PLATE,,2024-07-17,-17.00,0,221,M1-22041.4300003938,SHT,1,-14565288,4900330418,IMS_INVT01,,WS BAGI,,,76855,,M1-22041.4300003938
2024-07-17,A15AB0120,ROUND BAR,,2024-07-17,-11,0,221,M1-22041.4300003938,STK,1,-941887,4900330369,IMS_INVT01,,DALMAT WS INKA,,,76765,,M1-22041.4300003938
2024-07-17,A27RK18113,PROFILE MOULDING ENTRANCE DOOR,,2024-07-17,-1,0,221,M1-22041.4300003938,STK,1,-185000,4900330310,IMS_INVT01,,WS BAGI,,,76731,,M1-22041.4300003938
2024-07-17,B213K72001005,GUSSET,,2024-07-17,-438,0,221,M1-22041.4300003938,PC,1,-14454000,4900330336,IMS_INVT01,,FABRIKASI INKA,,,76660,,M1-22041.4300003938
2024-07-17,B50AC2130004010,HINGE HARMONIKA,,2024-07-17,-12,0,221,M1-22041.4300003938,PC,1,-4590000,4900330350,IMS_INVT01,,FINISHING INKA,,,76767,,M1-22041.4300003938
2024-07-17,D04TD2034,SELANG BENING BERSERAT,,2024-07-17,-10.00,0,221,M1-22041.4300003938,M,1,-195000,4900330266,IMS_INVT01,,FINISHING INKA,,,76719,,M1-22041.4300003938
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-50.00,0,221,M1-22041.4300003938,L,1,-637743,4900330359,IMS_INVT01,,WS BAGI,,,76808,,M1-22041.4300003938
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-22370.00,0,221,M1-22041.4300003938,L,1,-285326092,4900330363,IMS_INVT01,,,,,76722,,M1-22041.4300003938
2024-07-17,D51JC008014-H,KLEM HOSE / HOSE CLIP,,2024-07-17,-80,0,221,M1-22041.4300003938,PC,1,-120000,4900330417,IMS_INVT01,,WS BAGI,,,76869,,M1-22041.4300003938
2024-07-17,D65SW0116,CRADLE OKSIGEN,,2024-07-17,-1,0,221,M1-22041.4300003938,SET,1,-1879754,4900330420,IMS_INVT01,,WS BAGI,,,76867,,M1-22041.4300003938
2024-07-17,D68QG0005,DEMPUL DANAGLOSS PLOYSTER PUTTY,,2024-07-17,-48.00,0,221,M1-22041.4300003938,KG,1,-1809600,4900330401,IMS_INVT01,,FINISHING INKA,,,76707,,M1-22041.4300003938
2024-07-17,D76SL100216,BATU GERINDA FLEXIBLE,,2024-07-17,-1000,0,221,M1-22041.4300003938,PC,2,-10250000,4900330406,IMS_INVT01,,FABRIKASI INKA,,3001079,76824,,
2024-07-17,D76SL100616#NP,BATU GERINDA,,2024-07-17,-1000,0,221,M1-22041.4300003938,PC,3,-13750000,4900330406,IMS_INVT01,,FABRIKASI INKA,,3001079,76824,,
2024-07-17,D76SL180622#NP,BATU GERINDA,,2024-07-17,-500,0,221,M1-22041.4300003938,PC,1,-17900000,4900330406,IMS_INVT01,,FABRIKASI INKA,,3001079,76824,,
2024-07-17,D84TA0016,KACA SANBLASTING BENING,,2024-07-17,-5,0,221,M1-22041.4300003938,PC,1,-18750,4900330276,IMS_INVT01,,WS BAGI,,,76724,,M1-22041.4300003938
2024-07-17,D84TA50001,KAOS TANGAN,,2024-07-17,-50,0,221,M1-22041.4300003938,PAC,1,-1250000,4900330403,IMS_INVT01,,WS BAGI,,,76851,,M1-22041.4300003938
2024-07-17,A07ND01080,CHAIN,,2024-07-17,-21.00,0,221,M1-22041.4300003938.1,M,2,-37695000,4900330410,IMS_INVT01,,WS BAGI,,,76653,,M1-22041.4300003938.1
2024-07-17,A09TA0050,ARMAFLEX,,2024-07-17,-30.00,0,221,M1-22041.4300003938.1,SHT,1,-36300000,4900330394,IMS_INVT01,,WS BAGI,,,76837,,M1-22041.4300003938.1
2024-07-17,A11ZJ0016,ALUMINIUM PLATE,,2024-07-17,-7.00,0,221,M1-22041.4300003938.1,SHT,1,-4607680,4900330412,IMS_INVT01,,WS BAGI,,,76856,-,M1-22041.4300003938.1
2024-07-17,A15ND0050,ROUND BAR,,2024-07-17,-3,0,221,M1-22041.4300003938.1,STK,1,-139199,4900330142,IMS_INVT01,,WS BAGI,,,76694,,M1-22041.4300003938.1
2024-07-17,A15ND0190,ROUND BAR,,2024-07-17,-1,0,221,M1-22041.4300003938.1,STK,1,-665050,4900330143,IMS_INVT01,,WS BAGI,,,76683,,M1-22041.4300003938.1
2024-07-17,A17AB015030015,HOLLOW,,2024-07-17,-100,0,221,M1-22041.4300003938.1,STK,1,-9210304,4900330140,IMS_INVT01,,WS BAGI,,,76704,,M1-22041.4300003938.1
2024-07-17,A28RK3654,ALUMINIUM EKSTRUSI (EVACUATION LINE),,2024-07-17,-50,0,221,M1-22041.4300003938.1,STK,1,-5049050,4900330334,IMS_INVT01,,KIRIM INKA,,,76697,,M1-22041.4300003938.1
2024-07-17,B341A18003,HAND WHEEL SHAFT,,2024-07-17,-11,0,221,M1-22041.4300003938.1,PC,1,-8250000,4900330410,IMS_INVT01,,WS BAGI,,,76653,,M1-22041.4300003938.1
2024-07-17,B50AC20001#BC,HINGE ALUMINIUM (BLACK),,2024-07-17,-100,0,221,M1-22041.4300003938.1,PC,1,-3740000,4900330139,IMS_INVT01,,WS BAGI,,,76705,,M1-22041.4300003938.1
2024-07-17,B50AC202120,HINGE,,2024-07-17,-30,0,221,M1-22041.4300003938.1,PC,1,-358500,4900330399,IMS_INVT01,,WS BAGI,,,76852,,M1-22041.4300003938.1
2024-07-17,C89TT0500,GEMBOK KUNCI,,2024-07-17,-21,0,221,M1-22041.4300003938.1,PC,1,-367394,4900330366,IMS_INVT01,,FINISHING INKA,,,76743,,M1-22041.4300003938.1
2024-07-17,D62QE0153#HB,PRIMER SURFACER EP PLUS GREY 21,,2024-07-17,-150,0,221,M1-22041.4300003938.1,LTS,1,-14250000,4900330340,IMS_INVT01,,WS BAGI,,,76777,,M1-22041.4300003938.1
2024-07-17,D62QE0155#HB,2K PU SILVER CHAMP 774 SMOOTH+HARADENER,,2024-07-17,-60,0,221,M1-22041.4300003938.1,LTS,1,-15000000,4900330286,IMS_INVT01,,WS BAGI,,,76673,,M1-22041.4300003938.1
2024-07-17,D68QH03003,SEALANT,,2024-07-17,-12,0,221,M1-22041.4300003938.1,PC,1,-780000,4900330402,IMS_INVT01,,WS BAGI,,,76853,,M1-22041.4300003938.1
2024-07-17,A28RK5009,ALUMINIUM EKSTRUSI (CURVED HOLLOW),,2024-07-17,-100,0,221,M1-22041.4300003938.2,STK,1,-25043522,4900330357,IMS_INVT01,,WS BAGI,,,76709,,M1-22041.4300003938.2
2024-07-17,A28RK74060,CROSS SECTION COVER CURTAIN PROFILE,,2024-07-17,-16,0,221,M1-22041.4300003938.2,STK,1,-17514400,4900330355,IMS_INVT01,,WS BAGI,,,76783,,M1-22041.4300003938.2
2024-07-17,A28TH0012,RUBBER OPENING TRIM (AC),,2024-07-17,-200.00,0,221,M1-22041.4300003938.2,M,1,-3273058,4900330351,IMS_INVT01,,WS BAGI,,,76768,,M1-22041.4300003938.2
