Material,Plnt,SLoc,S,Valuation,Special stock number,SL,Batch,BUn,Unrestricted,Crcy,Value Unrestricted,Transit/Transf.,Val. in Trans./Tfr,In Quality Insp.,Value in QualInsp.,Restricted-Use,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
A10XI0026,2301,IS01,Q,M,M1-22041.4300003938.3,,,SHT,"7,00",IDR,595.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XI0026,2301,IS01,Q,M,M1-23011.4300004437.5,,,SHT,"9,00",IDR,765.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XI0026,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"20,00",IDR,1.700.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XI02220,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"64,00",IDR,160.004.604,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XI02220,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"751,00",IDR,1.877.500.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XI02220,2301,IS01,Q,M,M1-22041.4300003938.3,,,SHT,"390,00",IDR,975.000.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0015,2301,IS01,Q,M,M1-23011.4300004437,,,SHT,"12,00",IDR,4.560.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0015,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"118,00",IDR,46.707.500,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0015,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"84,00",IDR,33.810.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0015#BC,2301,IS01,Q,M,M1-23011.4300004437,,-,SHT,"2,00",IDR,700.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0015#BC,2301,IS01,Q,M,M1-22041.4300003938.1,,-,SHT,"13,00",IDR,4.550.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0020,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"3,00",IDR,1.290.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0020#MW,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"10,00",IDR,5.710.256,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0025,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"2,00",IDR,1.156.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0030,2301,IS01,Q,M,M1-23011.4300004437,,,SHT,"21,00",IDR,16.212.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0030,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"1,00",IDR,772.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0030,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"47,00",IDR,36.284.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0030,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"3,00",IDR,2.316.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0040,2301,IS01,Q,M,M1-23011.4300004437,,,SHT,"1,00",IDR,880.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0040#WT,2301,IS01,Q,M,M0-22001.9000000006,,,SHT,"4,00",IDR,3.581.448,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0060,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"51,00",IDR,71.400.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0080,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"67,00",IDR,107.200.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0080,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"20,00",IDR,32.000.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0080,2301,IS01,Q,M,M1-22041.4300003938.3,,,SHT,"19,00",IDR,30.400.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0080,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"2,00",IDR,3.200.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XU0080,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"2,00",IDR,3.200.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV0030D8#WT,2301,IS01,,,,,,SHT,"10,00",IDR,2.795.571,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV0030D8#WT,2301,IS01,Q,M,M0-22002.9000000065,,,SHT,"2,00",IDR,400.678,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV0040D16#WT,2301,IS01,,,,,,SHT,"30,00",IDR,14.367.700,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV0040D8#9002,2301,IS01,,,,,,SHT,"3,00",IDR,2.439.499,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV0040D8#MW,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"2,00",IDR,1.200.202,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV0040D8#RG,2301,IS01,Q,M,M0-22001.9000000006,,,SHT,"3,00",IDR,2.153.481,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D12#9003,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"121,00",IDR,168.068.879,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D16#9001,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"158,00",IDR,292.616.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D16#9001,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"172,00",IDR,318.544.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D16#9001,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"7,00",IDR,12.964.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D8#9003,2301,IS01,Q,M,M1-23011.4300004437,,,SHT,"69,00",IDR,63.894.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D8#9003,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"1.105,00",IDR,1.023.230.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D8#9003,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"396,00",IDR,366.696.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV1040D8#9003,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"6,00",IDR,5.556.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10XV3040D12#9003,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"210,00",IDR,420.708.688,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A10ZD0150,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"3,00",IDR,6.405.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0008,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"7,00",IDR,2.202.667,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0008,2301,IS02,Q,M,M1-22041.4300003938,,,SHT,"10,00",IDR,3.146.666,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0012,2301,IS01,Q,M,M1-22033.9000000027,,,SHT,"1,00",IDR,470.300,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0012,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"30,00",IDR,13.895.009,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0012,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"1,00",IDR,470.300,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0012,2301,IS02,Q,M,M3-23002.9000000193,,,SHT,"4,00",IDR,1.840.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0012,2301,IS02,Q,M,M1-22041.4300003938.4,,,SHT,"8,00",IDR,3.644.109,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0015,2301,IS02,Q,M,M1-23010.4300004430,,,SHT,"16,00",IDR,8.712.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"1,00",IDR,591.107,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS01,Q,M,M9-23002.9000000087,,,SHT,"10,00",IDR,6.133.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"3,00",IDR,1.785.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"8,00",IDR,4.714.546,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"2,00",IDR,1.192.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS01,Q,M,M9-24001.9000000342,,,SHT,"6,00",IDR,3.600.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS02,Q,M,M1-21019.1300000002,,,SHT,"5,00",IDR,2.850.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0016,2301,IS02,Q,M,M1-22041.4300003938,,,SHT,"5,00",IDR,2.955.536,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0023,2301,IS01,Q,M,M9-20003.9000000166,,,SHT,"36,00",IDR,30.276.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0023,2301,IS01,Q,M,M1-22001.4300003556,,,SHT,"2,00",IDR,1.663.008,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0023,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"128,00",IDR,105.891.911,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0023,2301,IS01,Q,M,M1-23010.4300004430,,,SHT,"4,00",IDR,3.326.017,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0023,2301,IS01,Q,M,M1-23011.4300004437,,,SHT,"4,00",IDR,3.326.994,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0023,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"3,00",IDR,2.530.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0023,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"3,00",IDR,2.550.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0030,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"14,00",IDR,15.440.600,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0030,2301,IS01,Q,M,M9-23003.9000000097,,,SHT,"6,00",IDR,6.690.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0030,2301,IS02,Q,M,M1-22041.4300003938.1,,,SHT,"1,00",IDR,1.000.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0030,2301,IS02,Q,M,M1-22041.4300003938.2,,,SHT,"1,00",IDR,1.000.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0030#CK,2301,IS01,,,,,,SHT,"1,00",IDR,1.454.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0032,2301,IS01,Q,M,M1-22001.4300003556,,,SHT,"1,00",IDR,1.093.369,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0032,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"381,00",IDR,416.573.740,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0032,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"1,00",IDR,1.180.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0032,2301,IS01,Q,M,M1-22041.4300003938.5,,,SHT,"3,00",IDR,3.240.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0032,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"5,00",IDR,5.800.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0032,2301,IS01,Q,M,M9-24006.9000000423,,,SHT,"15,00",IDR,16.400.541,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0040,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"40,00",IDR,58.824.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0040,2301,IS01,Q,M,M9-22015.9000000084,,,SHT,"1,00",IDR,1.520.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0040,2301,IS01,Q,M,M9-22017.9000000086,,,SHT,"1,00",IDR,1.520.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0040,2301,IS02,Q,M,M3-23002.9000000193,,,SHT,"1,00",IDR,1.335.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0040,2301,IS02,Q,M,M1-22041.4300003938.1,,,SHT,"1,00",IDR,1.335.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0040,2301,IS02,Q,M,M1-22041.4300003938.2,,,SHT,"1,00",IDR,1.335.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,,,,,,SHT,"4,00",IDR,6.940.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"254,00",IDR,378.850.064,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M9-23002.9000000087,,,SHT,"2,00",IDR,3.164.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-23011.4300004437,,,SHT,"28,00",IDR,43.927.768,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"36,00",IDR,54.173.658,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-22041.4300003938.2,,,SHT,"5,00",IDR,7.448.880,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-22041.4300003938.3,,,SHT,"14,00",IDR,19.950.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-22041.4300003938.4,,,SHT,"2,00",IDR,3.018.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"1,00",IDR,1.620.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS01,Q,M,M1-23003.9000000337,,,SHT,"2,00",IDR,3.300.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS02,Q,M,M1-22041.4300003938,,,SHT,"66,00",IDR,98.441.355,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS02,Q,M,M1-23011.4300004437,,,SHT,"1,00",IDR,1.568.849,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS02,Q,M,M1-22041.4300003938.1,,,SHT,"21,00",IDR,31.601.301,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045,2301,IS02,Q,M,M1-22041.4300003938.5,,,SHT,"6,00",IDR,9.110.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045#CK,2301,IS01,Q,M,M1-23010.4300004430,,-,SHT,"1,00",IDR,1.740.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045#CK,2301,IS02,Q,M,M1-22039.4300003920,,D18502474,SHT,"1,00",IDR,1.828.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045D10,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"94,00",IDR,177.660.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045D10,2301,IS01,Q,M,M1-23011.4300004437,,,SHT,"23,00",IDR,43.470.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045D10,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"48,00",IDR,90.720.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045D10,2301,IS01,Q,M,M1-22041.4300003938.3,,,SHT,"39,00",IDR,88.602.428,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045D10,2301,IS01,Q,M,M1-22041.4300003938.4,,,SHT,"15,00",IDR,28.350.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0045D10,2301,IS01,Q,M,M1-22041.4300003938.5,,,SHT,"5,00",IDR,12.717.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0050,2301,IS01,,,,,,SHT,"8,00",IDR,17.178.325,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0050,2301,IS01,Q,M,M9-23003.9000000097,,,SHT,"2,00",IDR,3.483.440,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0060,2301,IS01,Q,M,M9-20003.9000000411,,,SHT,"1,00",IDR,2.044.612,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0060G9157,2301,IS02,Q,M,M1-22041.4300003938,,SK91171,SHT,"1,00",IDR,8.022.693,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0060G9157,2301,IS02,Q,M,M1-22041.4300003938,,SK91300,SHT,"1,00",IDR,8.022.693,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0060G9157,2301,IS02,Q,M,M1-22041.4300003938.1,,SK89688,SHT,"1,00",IDR,8.025.116,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090D11,2301,IS01,,,,,,SHT,"4,00",IDR,18.261.200,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090G9197,2301,IS02,Q,M,M1-23011.4300004437,,,SHT,"1,00",IDR,14.219.700,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090G9197,2301,IS02,Q,M,M1-22041.4300003938.3,,,SHT,"4,00",IDR,56.878.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090G9197,2301,IS02,Q,M,M1-22041.4300003938.5,,,SHT,"1,00",IDR,14.219.700,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090G9355,2301,IS02,Q,M,M1-23011.4300004437,,,SHT,"7,00",IDR,179.615.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090G9355,2301,IS02,Q,M,M1-22041.4300003938.2,,,SHT,"1,00",IDR,25.659.400,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090G9355,2301,IS02,Q,M,M1-22041.4300003938.3,,,SHT,"4,00",IDR,102.637.600,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0090G9355,2301,IS02,Q,M,M1-22041.4300003938.4,,,SHT,"1,00",IDR,25.659.400,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0100,2301,IS01,Q,M,M1-23001.9000000082,,,SHT,"1,00",IDR,3.774.600,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120,2301,IS01,Q,M,M1-21009.4300003259,,,SHT,"1,00",IDR,5.050.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120,2301,IS01,Q,M,M1-22041.9000000333,,,SHT,"1,00",IDR,3.950.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9157,2301,IS02,Q,M,M1-22041.4300003938,,-,SHT,"1,00",IDR,15.021.844,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9157,2301,IS02,Q,M,M1-22041.4300003938,,SK89684,SHT,"1,00",IDR,15.021.844,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9157,2301,IS02,Q,M,M1-22041.4300003938,,SK91170,SHT,"1,00",IDR,15.021.844,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9157,2301,IS02,Q,M,M1-22041.4300003938,,SK91300,SHT,"1,00",IDR,15.021.844,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9240,2301,IS02,Q,M,M1-22041.4300003938.5,,,SHT,"1,00",IDR,23.115.700,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9395,2301,IS02,Q,M,M1-23011.4300004437,,,SHT,"1,00",IDR,37.988.700,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9395,2301,IS02,Q,M,M1-22041.4300003938.2,,,SHT,"2,00",IDR,75.977.400,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9395,2301,IS02,Q,M,M1-22041.4300003938.3,,,SHT,"2,00",IDR,75.977.400,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0120G9395,2301,IS02,Q,M,M1-22041.4300003938.5,,,SHT,"1,00",IDR,37.988.700,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0150,2301,IS01,,,,,,SHT,"2,00",IDR,10.920.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0150,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"3,00",IDR,15.270.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160E0120,2301,IS02,Q,M,M1-22041.4300003938,,SK89744,SHT,"10,00",IDR,96.692.312,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160E0120,2301,IS02,Q,M,M1-22041.4300003938,,SK91290,SHT,"30,00",IDR,290.076.935,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160E0120,2301,IS02,Q,M,M1-22041.4300003938,,SK91291,SHT,"20,00",IDR,193.384.623,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160E0120,2301,IS02,Q,M,M1-22041.4300003938,,SK91294,SHT,"3,00",IDR,29.007.694,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160E12,2301,IS02,Q,M,M1-23001.9000000082,,,SHT,"3,00",IDR,31.468.500,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160G9276,2301,IS02,Q,M,M1-23011.4300004437,,,SHT,"1,00",IDR,35.472.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160G9276,2301,IS02,Q,M,M1-22041.4300003938.1,,,SHT,"6,00",IDR,212.836.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160G9276,2301,IS02,Q,M,M1-22041.4300003938.2,,,SHT,"7,00",IDR,248.309.600,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160G9276,2301,IS02,Q,M,M1-22041.4300003938.3,,,SHT,"2,00",IDR,70.945.600,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0160G9276,2301,IS02,Q,M,M1-22041.4300003938.4,,,SHT,"4,00",IDR,141.891.200,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0180,2301,IS01,Q,M,M9-20003.9000000001,,,SHT,"8,00",IDR,51.979.200,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0190,2301,IS01,Q,M,M1-22039.4300003920,,,SHT,"1,00",IDR,6.660.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0190,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"34,00",IDR,207.740.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0190,2301,IS01,Q,M,M1-22041.4300003938.4,,,SHT,"1,00",IDR,6.450.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0190F313,2301,IS01,,,,,,SHT,"1,00",IDR,18.325.500,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0190H0321,2301,IS02,Q,M,M1-23011.4300004437,,,SHT,"1,00",IDR,49.650.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0190H0321,2301,IS02,Q,M,M1-22041.4300003938.3,,,SHT,"1,00",IDR,49.650.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0190H0321,2301,IS02,Q,M,M1-22041.4300003938.5,,,SHT,"1,00",IDR,49.650.800,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0200,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"16,00",IDR,101.183.420,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0200,2301,IS02,Q,M,M1-22041.4300003938,,,SHT,"9,00",IDR,56.915.673,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0200G9157,2301,IS02,Q,M,M1-20014.4300002453,,,SHT,"5,00",IDR,127.400.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0200G9197,2301,IS02,Q,M,M1-22038.4300003794,,,SHT,"1,00",IDR,31.664.200,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0220,2301,IS01,Q,M,M1-22041.4300003938,,,SHT,"13,00",IDR,85.995.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0220,2301,IS01,Q,M,M1-22041.4300003938.1,,,SHT,"2,00",IDR,14.940.000,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0220G9157,2301,IS02,Q,M,M1-22041.4300003938,,SK89300,SHT,"5,00",IDR,137.558.474,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
A11AB0220G9157,2301,IS02,Q,M,M1-22041.4300003938,,SK89743,SHT,"2,00",IDR,55.023.389,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0
